movie_title,movie_imdb_link,movie_facebook_likes,director_name,director_facebook_likes,actor_1_name,actor_1_facebook_likes,actor_2_name,actor_2_facebook_likes,actor_3_name,actor_3_facebook_likes,cast_total_facebook_likes
Sully,http://www.imdb.com/title/tt3263904/?ref_=fn_tt_tt_1,30000.0,Clint Eastwood,17000,Tom Hanks,15000,Aaron Eckhart,2500,Valerie Mahaffey,76,23298.0
The Truman Show,http://www.imdb.com/title/tt0120382/?ref_=fn_tt_tt_1,19000.0,Peter Weir,619,Jim Carrey,8800,Laura Linney,1900,Noah Emmerich,624,14411.0
The Prince of Egypt,http://www.imdb.com/title/tt0120794/?ref_=fn_tt_tt_1,5400.0,Brenda Chapman,59,Val Kilmer,3600,Ralph Fiennes,8700,Michelle Pfeiffer,4600,50698.0
The General's Daughter,http://www.imdb.com/title/tt0144214/?ref_=fn_tt_tt_1,914.0,Simon West,164,John Travolta,4500,Madeleine Stowe,1300,James Cromwell,1900,12796.0
GoldenEye,http://www.imdb.com/title/tt0113189/?ref_=fn_tt_tt_1,3200.0,Martin Campbell,265,Pierce Brosnan,3200,Sean Bean,6400,Izabella Scorupco,401,21330.0
Couples Retreat,http://www.imdb.com/title/tt1078940/?ref_=fn_tt_tt_1,3100.0,Peter Billingsley,2200,Vince Vaughn,2500,Jason Bateman,3700,Faizon Love,589,25505.0
The Italian Job,http://www.imdb.com/title/tt0317740/?ref_=fn_tt_tt_1,7000.0,F. Gary Gray,475,Mark Wahlberg,8900,Charlize Theron,9100,Donald Sutherland,3300,59290.0
Cheaper by the Dozen 2,http://www.imdb.com/title/tt0452598/?ref_=fn_tt_tt_1,783.0,Adam Shankman,163,Steve Martin,6600,Eugene Levy,1200,Bonnie Hunt,613,33563.0
Daddy Day Care,http://www.imdb.com/title/tt0317303/?ref_=fn_tt_tt_1,895.0,Steve Carr,42,Eddie Murphy,3600,Jeff Garlin,520,Steve Zahn,2500,14750.0
The Scorpion King,http://www.imdb.com/title/tt0277296/?ref_=fn_tt_tt_1,1700.0,Chuck Russell,56,Dwayne Johnson,12000,Steven Brand,108,Michael Clarke Duncan,8100,27324.0
RED,http://www.imdb.com/title/tt1245526/?ref_=fn_tt_tt_1,32000.0,Robert Schwentke,125,Bruce Willis,13000,Mary-Louise Parker,2400,Heidi von Palleske,5,33629.0
Two Weeks Notice,http://www.imdb.com/title/tt0313737/?ref_=fn_tt_tt_1,1800.0,Marc Lawrence,28,Sandra Bullock,8600,Hugh Grant,2500,Alicia Witt,989,16270.0
Antz,http://www.imdb.com/title/tt0120587/?ref_=fn_tt_tt_1,1700.0,Eric Darnell,36,Woody Allen,11000,Dan Aykroyd,3500,Anne Bancroft,818,48297.0
Starsky and Hutch,http://www.imdb.com/title/tt0072567/?ref_=fn_tt_tt_1,793.0,William Blinn,6,David Soul,316,Paul Michael Glaser,344,Antonio Fargas,271,961.0
Any Given Sunday,http://www.imdb.com/title/tt0146838/?ref_=fn_tt_tt_1,2800.0,Oliver Stone,2200,Al Pacino,14000,Cameron Diaz,4900,Dennis Quaid,2000,32603.0
The Family Man,http://www.imdb.com/title/tt0218967/?ref_=fn_tt_tt_1,5300.0,Brett Ratner,422,Nicolas Cage,12000,Ta Leoni,1300,Don Cheadle,3000,19368.0
Days of Thunder,http://www.imdb.com/title/tt0099371/?ref_=fn_tt_tt_1,2400.0,Tony Scott,12000,Tom Cruise,11000,Nicole Kidman,4800,Robert Duvall,3000,32832.0
Eat Pray Love,http://www.imdb.com/title/tt0879870/?ref_=fn_tt_tt_1,27000.0,Ryan Murphy,711,Julia Roberts,8100,I. Gusti Ayu Puspawati,12,Hadi Subiyanto,22,24444.0
Jack Reacher,http://www.imdb.com/title/tt0790724/?ref_=fn_tt_tt_1,38000.0,Christopher McQuarrie,187,Tom Cruise,11000,Rosamund Pike,4400,Richard Jenkins,2100,28388.0
Contagion,http://www.imdb.com/title/tt1598778/?ref_=fn_tt_tt_1,42000.0,Steven Soderbergh,1400,Gwyneth Paltrow,4100,Tien You Chui,9,Josie Ho,75,28533.0
Man on Fire,http://www.imdb.com/title/tt0328107/?ref_=fn_tt_tt_1,15000.0,Tony Scott,12000,Denzel Washington,18000,Dakota Fanning,6900,Radha Mitchell,1000,37102.0
Collateral,http://www.imdb.com/title/tt0369339/?ref_=fn_tt_tt_1,7000.0,Michael Mann,1100,Tom Cruise,11000,Jamie Foxx,2800,Jada Pinkett Smith,873,38318.0
Deep Blue Sea,http://www.imdb.com/title/tt0149261/?ref_=fn_tt_tt_1,3200.0,Renny Harlin,214,Thomas Jane,1300,Saffron Burrows,823,Samuel L. Jackson,7200,15431.0
Kangaroo Jack,http://www.imdb.com/title/tt0257568/?ref_=fn_tt_tt_1,870.0,David McNally,18,Jerry O'Connell,1300,Anthony Anderson,1300,Estella Warren,658,14757.0
This Is It,http://www.imdb.com/title/tt1477715/?ref_=fn_tt_tt_1,3800.0,Kenny Ortega,196,Michael Jackson,2900,Alex Al,5,Alexandra Apjarova,4,3587.0
Coraline,http://www.imdb.com/title/tt0327597/?ref_=fn_tt_tt_1,10000.0,Henry Selick,257,Dakota Fanning,6900,Teri Hatcher,1100,Jennifer Saunders,307,14753.0
Ladder 49,http://www.imdb.com/title/tt0349710/?ref_=fn_tt_tt_1,1300.0,Jay Russell,24,Joaquin Phoenix,4400,John Travolta,4500,Jacinda Barrett,584,17414.0
The Horse Whisperer,http://www.imdb.com/title/tt0119314/?ref_=fn_tt_tt_1,2200.0,Robert Redford,6300,Robert Redford,6300,Kristin Scott Thomas,1000,Sam Neill,1900,32469.0
London Has Fallen,http://www.imdb.com/title/tt3300542/?ref_=fn_tt_tt_1,29000.0,Babak Najafi,25,Alon Aboutboul,112,Waleed Zuaiter,51,Adel Bencherif,13,22801.0
Jingle All the Way,http://www.imdb.com/title/tt0116705/?ref_=fn_tt_tt_1,5400.0,Brian Levant,32,Arnold Schwarzenegger,7800,Sinbad,616,Phil Hartman,541,12470.0
The Happening,http://www.imdb.com/title/tt0949731/?ref_=fn_tt_tt_1,6100.0,M. Night Shyamalan,2900,Mark Wahlberg,8900,Zooey Deschanel,11000,John Leguizamo,2200,27692.0
The Shaggy Dog,http://www.imdb.com/title/tt0393735/?ref_=fn_tt_tt_1,749.0,Brian Robbins,50,Tim Allen,1300,Kristin Davis,722,Zena Grey,253,27732.0
Joy,http://www.imdb.com/title/tt2446980/?ref_=fn_tt_tt_1,25000.0,David O. Russell,746,Jennifer Lawrence,34000,Robert De Niro,22000,Bradley Cooper,14000,76292.0
A Civil Action,http://www.imdb.com/title/tt0120633/?ref_=fn_tt_tt_1,1000.0,Steven Zaillian,236,John Travolta,4500,Robert Duvall,3000,Tony Shalhoub,1700,26114.0
Hellboy,http://www.imdb.com/title/tt0167190/?ref_=fn_tt_tt_1,4200.0,Guillermo del Toro,7300,Ron Perlman,5700,John Hurt,2800,Selma Blair,1200,15632.0
Rules of Engagement,http://www.imdb.com/title/tt0790772/?ref_=fn_tt_tt_1,1600.0,Tom Hertz,14,Patrick Warburton,2700,Megyn Price,323,Oliver Hudson,627,5892.0
ParaNorman,http://www.imdb.com/title/tt1623288/?ref_=fn_tt_tt_1,12000.0,Chris Butler,28,Kodi Smit-McPhee,889,Tucker Albrizzi,203,Anna Kendrick,10000,24205.0
Jack Ryan: Shadow Recruit,http://www.imdb.com/title/tt1205537/?ref_=fn_tt_tt_1,17000.0,Kenneth Branagh,4700,Chris Pine,6600,Keira Knightley,7700,Kevin Costner,4100,24535.0
The Boxtrolls,http://www.imdb.com/title/tt0787474/?ref_=fn_tt_tt_1,12000.0,Graham Annable,7,Ben Kingsley,3500,Jared Harris,1400,Nick Frost,1100,16185.0
Up Close and Personal,http://www.imdb.com/title/tt0497080/?ref_=fn_tt_tt_1,1.0,,,,,,,,,0.0
The Tale of Despereaux,http://www.imdb.com/title/tt0420238/?ref_=fn_tt_tt_1,1200.0,Sam Fell,18,Matthew Broderick,2000,Dustin Hoffman,7200,Emma Watson,9000,43795.0
The Jackal,http://www.imdb.com/title/tt0119395/?ref_=fn_tt_tt_1,2100.0,Michael Caton-Jones,115,Bruce Willis,13000,Richard Gere,7700,Sidney Poitier,1700,50772.0
Under Siege 2: Dark Territory,http://www.imdb.com/title/tt0114781/?ref_=fn_tt_tt_1,1000.0,Geoff Murphy,14,Steven Seagal,4700,Eric Bogosian,159,Everett McGill,208,15579.0
Jack Reacher: Never Go Back,http://www.imdb.com/title/tt3393786/?ref_=fn_tt_tt_1,9000.0,Edward Zwick,391,Tom Cruise,11000,Cobie Smulders,5900,Aldis Hodge,650,18832.0
Paycheck,http://www.imdb.com/title/tt0338337/?ref_=fn_tt_tt_1,2200.0,John Woo,618,Ben Affleck,6700,Aaron Eckhart,2500,Uma Thurman,3100,24363.0
The Tuxedo,http://www.imdb.com/title/tt0290095/?ref_=fn_tt_tt_1,822.0,Kevin Donovan,11,Jackie Chan,6500,Jennifer Love Hewitt,3100,Jason Isaacs,2400,16551.0
Gangster Squad,http://www.imdb.com/title/tt1321870/?ref_=fn_tt_tt_1,40000.0,Ruben Fleischer,182,Sean Penn,4600,Holt McCallany,278,Wade Williams,299,42319.0
Miss Congeniality 2: Armed and Fabulous,http://www.imdb.com/title/tt0385307/?ref_=fn_tt_tt_1,625.0,John Pasquin,11,Sandra Bullock,8600,Regina King,2200,Enrique Murciano,197,21650.0
Alien: Resurrection,http://www.imdb.com/title/tt0118583/?ref_=fn_tt_tt_1,3200.0,Jean-Pierre Jeunet,1300,Sigourney Weaver,3900,Winona Ryder,3500,Dominique Pinon,2200,20526.0
Practical Magic,http://www.imdb.com/title/tt0120791/?ref_=fn_tt_tt_1,7000.0,Griffin Dunne,166,Sandra Bullock,8600,Nicole Kidman,4800,Stockard Channing,951,26218.0
Righteous Kill,http://www.imdb.com/title/tt1034331/?ref_=fn_tt_tt_1,2100.0,Jon Avnet,50,Robert De Niro,22000,Al Pacino,14000,50 Cent,1000,48261.0
Shooter,http://www.imdb.com/title/tt4181172/?ref_=fn_tt_tt_1,283.0,John Hlavin,4,Angelique Kenney,23,Lexy Kolker,1,Cynthia Addai-Robinson,439,5085.0
Reign of Fire,http://www.imdb.com/title/tt0253556/?ref_=fn_tt_tt_1,4300.0,Rob Bowman,39,Christian Bale,23000,Matthew McConaughey,12000,Izabella Scorupco,401,55435.0
Star Trek: Nemesis,http://www.imdb.com/title/tt0253754/?ref_=fn_tt_tt_1,1400.0,Stuart Baird,53,Patrick Stewart,3600,Jonathan Frakes,957,Brent Spiner,1300,43104.0
Invictus,http://www.imdb.com/title/tt1057500/?ref_=fn_tt_tt_1,23000.0,Clint Eastwood,17000,Morgan Freeman,11000,Matt Damon,14000,Tony Kgoroge,38,25461.0
Edge of Darkness,http://www.imdb.com/title/tt1226273/?ref_=fn_tt_tt_1,5100.0,Martin Campbell,265,Mel Gibson,5200,Ray Winstone,1000,Danny Huston,454,12599.0
Planet 51,http://www.imdb.com/title/tt0762125/?ref_=fn_tt_tt_1,1700.0,Jorge Blanco,2,Jessica Biel,4200,John Cleese,2200,Gary Oldman,10000,35288.0
Intolerable Cruelty,http://www.imdb.com/title/tt0138524/?ref_=fn_tt_tt_1,1900.0,Joel Coen,1700,George Clooney,9400,Catherine Zeta-Jones,3400,Geoffrey Rush,2900,24316.0
Duplicity,http://www.imdb.com/title/tt1135487/?ref_=fn_tt_tt_1,1300.0,Tony Gilroy,212,Clive Owen,7200,Julia Roberts,8100,Tom Wilkinson,1000,21912.0
State of Play,http://www.imdb.com/title/tt0473705/?ref_=fn_tt_tt_1,5200.0,Kevin Macdonald,163,Russell Crowe,7300,Ben Affleck,6700,Rachel McAdams,8200,54022.0
Trouble with the Curve,http://www.imdb.com/title/tt2083383/?ref_=fn_tt_tt_1,11000.0,Robert Lorenz,39,Clint Eastwood,17000,Chelcie Ross,250,Raymond Anthony Thomas,6,37892.0
Mercury Rising,http://www.imdb.com/title/tt0120749/?ref_=fn_tt_tt_1,1300.0,Harold Becker,17,Bruce Willis,13000,Alec Baldwin,2400,Miko Hughes,981,24723.0
My Favorite Martian,http://www.imdb.com/title/tt0120764/?ref_=fn_tt_tt_1,450.0,Donald Petrie,84,Christopher Lloyd,8700,Jeff Daniels,1500,Elizabeth Hurley,1100,17760.0
The Sentinel,http://www.imdb.com/title/tt0076683/?ref_=fn_tt_tt_1,1600.0,Michael Winner,136,Chris Sarandon,1100,Cristina Raines,50,Martin Balsam,191,17480.0
The Soloist,http://www.imdb.com/title/tt0821642/?ref_=fn_tt_tt_1,5400.0,Joe Wright,456,Jamie Foxx,2800,Robert Downey Jr.,21000,Catherine Keener,1200,28872.0
The Mortal Instruments: City of Bones,http://www.imdb.com/title/tt1538403/?ref_=fn_tt_tt_1,44000.0,Harald Zwart,93,Lily Collins,5500,Jamie Campbell Bower,6300,Kevin Zegers,2000,44465.0
Analyze That,http://www.imdb.com/title/tt0289848/?ref_=fn_tt_tt_1,842.0,Harold Ramis,11000,Robert De Niro,22000,Billy Crystal,1100,Lisa Kudrow,1400,25395.0
The Legend of Bagger Vance,http://www.imdb.com/title/tt0146984/?ref_=fn_tt_tt_1,2300.0,Robert Redford,6300,Will Smith,10000,Matt Damon,14000,Charlize Theron,9100,36042.0
Garfield 2,http://www.imdb.com/title/tt0455499/?ref_=fn_tt_tt_1,472.0,Tim Hill,25,Breckin Meyer,1100,Jennifer Love Hewitt,3100,Billy Connolly,1400,20529.0
The Relic,http://www.imdb.com/title/tt0120004/?ref_=fn_tt_tt_1,982.0,Peter Hyams,2200,Penelope Ann Miller,343,Tom Sizemore,2400,Linda Hunt,1700,6128.0
Sinbad: Legend of the Seven Seas,http://www.imdb.com/title/tt0165982/?ref_=fn_tt_tt_1,897.0,Patrick Gilmore,1,Brad Pitt,12000,Catherine Zeta-Jones,3400,Michelle Pfeiffer,4600,27108.0
xXx: State of the Union,http://www.imdb.com/title/tt0329774/?ref_=fn_tt_tt_1,1600.0,Lee Tamahori,93,Willem Dafoe,3800,Samuel L. Jackson,7200,Ice Cube,1700,19907.0
Event Horizon,http://www.imdb.com/title/tt0119081/?ref_=fn_tt_tt_1,11000.0,Paul W.S. Anderson,544,Laurence Fishburne,2600,Sam Neill,1900,Kathleen Quinlan,550,9490.0
Dragonfly,http://www.imdb.com/title/tt0259288/?ref_=fn_tt_tt_1,1800.0,Tom Shadyac,293,Kevin Costner,4100,Susanna Thompson,270,Joe Morton,794,8337.0
The Black Dahlia,http://www.imdb.com/title/tt0387877/?ref_=fn_tt_tt_1,1900.0,Brian De Palma,1500,Josh Hartnett,3600,Scarlett Johansson,19000,Aaron Eckhart,2500,31284.0
Year One,http://www.imdb.com/title/tt1045778/?ref_=fn_tt_tt_1,2700.0,Harold Ramis,11000,Jack Black,3100,Michael Cera,4800,Oliver Platt,1000,28459.0
Priest,http://www.imdb.com/title/tt0822847/?ref_=fn_tt_tt_1,20000.0,Scott Stewart,124,Paul Bettany,4800,Karl Urban,6300,Cam Gigandet,8400,36921.0
The Spirit,http://www.imdb.com/title/tt0831887/?ref_=fn_tt_tt_1,2000.0,Frank Miller,435,Jaime King,958,Gabriel Macht,3600,Dan Gerrity,8,38277.0
Inkheart,http://www.imdb.com/title/tt0494238/?ref_=fn_tt_tt_1,2500.0,Iain Softley,34,Brendan Fraser,3000,Sienna Guillory,1900,Eliza Bennett,383,18806.0
Holy Man,http://www.imdb.com/title/tt0120701/?ref_=fn_tt_tt_1,300.0,Stephen Herek,67,Eddie Murphy,3600,Jeff Goldblum,6600,Kelly Preston,753,23184.0
Almost Famous,http://www.imdb.com/title/tt0181875/?ref_=fn_tt_tt_1,15000.0,Cameron Crowe,490,Billy Crudup,749,Frances McDormand,2500,Kate Hudson,2700,48241.0
Dark Water,http://www.imdb.com/title/tt0382628/?ref_=fn_tt_tt_1,1300.0,Walter Salles,177,Jennifer Connelly,6300,John C. Reilly,2800,Tim Roth,3200,18971.0
Edtv,http://www.imdb.com/title/tt0131369/?ref_=fn_tt_tt_1,646.0,Ron Howard,2000,Geoffrey Blake,129,Gail Boggs,2,Jenna Byrne,3,1122.0
Meet Dave,http://www.imdb.com/title/tt0765476/?ref_=fn_tt_tt_1,800.0,Brian Robbins,50,Eddie Murphy,3600,Elizabeth Banks,4500,Gabrielle Union,1800,16494.0
Winter's Tale,http://www.imdb.com/title/tt1837709/?ref_=fn_tt_tt_1,17000.0,Akiva Goldsman,167,Colin Farrell,6400,Matt Bomer,20000,Lucy Griffiths,367,38855.0
Flyboys,http://www.imdb.com/title/tt0454824/?ref_=fn_tt_tt_1,2000.0,Tony Bill,24,James Franco,11000,Scott Hazell,2,Mac McDonald,25,16538.0
The Last Castle,http://www.imdb.com/title/tt0272020/?ref_=fn_tt_tt_1,3600.0,Rod Lurie,39,Robert Redford,6300,James Gandolfini,8000,Mark Ruffalo,6500,23854.0
The Monkey King 2,http://www.imdb.com/title/tt4591310/?ref_=fn_tt_tt_1,485.0,Pou-Soi Cheang,3,Aaron Kwok,110,Li Gong,881,Shaofeng Feng,4,1041.0
Beyond Borders,http://www.imdb.com/title/tt0294357/?ref_=fn_tt_tt_1,2100.0,Martin Campbell,265,Angelina Jolie,11000,Clive Owen,7200,Teri Polo,710,20164.0
American Sniper,http://www.imdb.com/title/tt2179136/?ref_=fn_tt_tt_1,112000.0,Clint Eastwood,17000,Bradley Cooper,14000,Kyle Gallner,1600,Cole Konis,3,17882.0
Mortdecai,http://www.imdb.com/title/tt3045616/?ref_=fn_tt_tt_1,12000.0,David Koepp,197,Johnny Depp,40000,Gwyneth Paltrow,4100,Paul Bettany,4800,64388.0
Supernova,http://www.imdb.com/title/tt0134983/?ref_=fn_tt_tt_1,594.0,Walter Hill,396,James Spader,3000,Angela Bassett,1400,Robert Forster,899,12083.0
Deadpool,http://www.imdb.com/title/tt1431045/?ref_=fn_tt_tt_1,121000.0,Tim Miller,90,Ryan Reynolds,16000,Karan Soni,138,Ed Skrein,811,23438.0
In the Name of the King: A Dungeon Siege Tale,http://www.imdb.com/title/tt0460780/?ref_=fn_tt_tt_1,4200.0,Uwe Boll,896,Jason Statham,26000,Leelee Sobieski,1400,John Rhys-Davies,1800,46287.0
The Ridiculous 6,http://www.imdb.com/title/tt2479478/?ref_=fn_tt_tt_1,9400.0,Frank Coraci,153,Adam Sandler,11000,Terry Crews,2800,Jorge Garcia,1000,59286.0
Rambo III,http://www.imdb.com/title/tt0095956/?ref_=fn_tt_tt_1,2100.0,Peter MacDonald,11,Sylvester Stallone,13000,Richard Crenna,351,Marc de Jonge,9,14580.0
Just Like Heaven,http://www.imdb.com/title/tt0425123/?ref_=fn_tt_tt_1,4300.0,Mark Waters,70,Reese Witherspoon,3800,Mark Ruffalo,6500,Donal Logue,1200,14400.0
The Flintstones in Viva Rock Vegas,http://www.imdb.com/title/tt0158622/?ref_=fn_tt_tt_1,504.0,Brian Levant,32,Mark Addy,891,Stephen Baldwin,561,Kristen Johnston,505,9428.0
The Great Raid,http://www.imdb.com/title/tt0326905/?ref_=fn_tt_tt_1,1400.0,John Dahl,131,Benjamin Bratt,1100,James Franco,11000,Robert Mammone,76,19672.0
Goosebumps,http://www.imdb.com/title/tt1051904/?ref_=fn_tt_tt_1,35000.0,Rob Letterman,11,Jack Black,3100,Dylan Minnette,1000,Odeya Rush,2000,9836.0
"Sabrina, the Teenage Witch",http://www.imdb.com/title/tt0115341/?ref_=fn_tt_tt_1,1100.0,Jonathan Schmock,23,Melissa Joan Hart,1800,Nick Bakay,195,Caroline Rhea,282,4249.0
Red Tails,http://www.imdb.com/title/tt0485985/?ref_=fn_tt_tt_1,9900.0,Anthony Hemingway,143,Terrence Howard,2400,Cuba Gooding Jr.,2200,Nate Parker,698,18175.0
The Internship,http://www.imdb.com/title/tt2234155/?ref_=fn_tt_tt_1,23000.0,Shawn Levy,199,Vince Vaughn,2500,Owen Wilson,3300,Rose Byrne,3900,18581.0
Did You Hear About the Morgans?,http://www.imdb.com/title/tt1314228/?ref_=fn_tt_tt_1,1700.0,Marc Lawrence,28,Hugh Grant,2500,Sarah Jessica Parker,2600,Natalia Klimas,3,15904.0
Leatherheads,http://www.imdb.com/title/tt0379865/?ref_=fn_tt_tt_1,481.0,George Clooney,9400,John Krasinski,2200,David de Vries,9,Rick Forrester,1,12203.0
Resident Evil: Afterlife,http://www.imdb.com/title/tt1220634/?ref_=fn_tt_tt_1,19000.0,Paul W.S. Anderson,544,Milla Jovovich,14000,Ali Larter,2200,Kim Coates,1800,32593.0
DragonHeart,http://www.imdb.com/title/tt0116136/?ref_=fn_tt_tt_1,2200.0,Rob Cohen,359,Dennis Quaid,2000,David Thewlis,1400,Pete Postlethwaite,5200,12943.0
Ghost Rider: Spirit of Vengeance,http://www.imdb.com/title/tt1071875/?ref_=fn_tt_tt_1,18000.0,Mark Neveldine,82,Nicolas Cage,12000,Violante Placido,978,Ciarn Hinds,1500,27521.0
That's My Boy,http://www.imdb.com/title/tt1232200/?ref_=fn_tt_tt_1,12000.0,Sean Anders,52,Adam Sandler,11000,Andy Samberg,1700,Leighton Meester,3000,23230.0
The Devil's Advocate,http://www.imdb.com/title/tt0118971/?ref_=fn_tt_tt_1,12000.0,Taylor Hackford,139,Keanu Reeves,19000,Al Pacino,14000,Charlize Theron,9100,46425.0
Sex and the City,http://www.imdb.com/title/tt0159206/?ref_=fn_tt_tt_1,3800.0,Darren Star,47,Sarah Jessica Parker,2600,Kim Cattrall,1400,Kristin Davis,722,6564.0
Captain Corelli's Mandolin,http://www.imdb.com/title/tt0238112/?ref_=fn_tt_tt_1,1500.0,John Madden,109,Penlope Cruz,5300,John Hurt,2800,Christian Bale,23000,31447.0
Walking Tall,http://www.imdb.com/title/tt0351977/?ref_=fn_tt_tt_1,1600.0,Kevin Bray,10,Michael Bowen,348,Johnny Knoxville,1700,Dwayne Johnson,12000,22551.0
Hitch,http://www.imdb.com/title/tt0386588/?ref_=fn_tt_tt_1,6200.0,Andy Tennant,73,Will Smith,10000,Eva Mendes,3700,Kevin James,2400,24264.0
After the Sunset,http://www.imdb.com/title/tt0367479/?ref_=fn_tt_tt_1,794.0,Brett Ratner,422,Pierce Brosnan,3200,Salma Hayek,4200,Woody Harrelson,5100,19852.0
Monster Hunt,http://www.imdb.com/title/tt3781476/?ref_=fn_tt_tt_1,762.0,Raman Hui,19,Baihe Bai,7,Boran Jing,1,Wu Jiang,4,351.0
Forrest Gump,http://www.imdb.com/title/tt0109830/?ref_=fn_tt_tt_1,59000.0,Robert Zemeckis,1400,Tom Hanks,15000,Rebecca Williams,11,Sally Field,3800,19512.0
The Pacifier,http://www.imdb.com/title/tt0395699/?ref_=fn_tt_tt_1,2100.0,Adam Shankman,163,Vin Diesel,14000,Lauren Graham,1300,Faith Ford,160,23938.0
Anger Management,http://www.imdb.com/title/tt1986770/?ref_=fn_tt_tt_1,4200.0,Bruce Helford,10,Shawnee Smith,651,Charlie Sheen,8100,Noureen DeWulf,702,13486.0
Alvin and the Chipmunks,http://www.imdb.com/title/tt0952640/?ref_=fn_tt_tt_1,1800.0,Tim Hill,25,Jason Lee,1400,David Cross,1300,Cameron Richardson,345,12172.0
Meet the Parents,http://www.imdb.com/title/tt0212338/?ref_=fn_tt_tt_1,3200.0,Jay Roach,118,Robert De Niro,22000,Ben Stiller,3500,Teri Polo,710,33418.0
The Pursuit of Happyness,http://www.imdb.com/title/tt0454921/?ref_=fn_tt_tt_1,33000.0,Gabriele Muccino,124,Will Smith,10000,Jaden Smith,5300,Thandie Newton,2500,22158.0
Pocahontas,http://www.imdb.com/title/tt0114148/?ref_=fn_tt_tt_1,2700.0,Mike Gabriel,12,Irene Bedard,756,Judy Kuhn,46,Mel Gibson,5200,36278.0
The Nutty Professor,http://www.imdb.com/title/tt0117218/?ref_=fn_tt_tt_1,989.0,Tom Shadyac,293,Eddie Murphy,3600,Jada Pinkett Smith,873,James Coburn,824,6833.0
Captain Phillips,http://www.imdb.com/title/tt1535109/?ref_=fn_tt_tt_1,65000.0,Paul Greengrass,532,Tom Hanks,15000,Catherine Keener,1200,Barkhad Abdi,1200,19835.0
Crimson Tide,http://www.imdb.com/title/tt0112740/?ref_=fn_tt_tt_1,2700.0,Tony Scott,12000,Denzel Washington,18000,Gene Hackman,2500,Matt Craven,267,43183.0
The Equalizer,http://www.imdb.com/title/tt0455944/?ref_=fn_tt_tt_1,56000.0,Antoine Fuqua,872,Denzel Washington,18000,Marton Csokas,1100,Chlo Grace Moretz,17000,43891.0
George of the Jungle,http://www.imdb.com/title/tt0119190/?ref_=fn_tt_tt_1,5000.0,Sam Weisman,38,Brendan Fraser,3000,Leslie Mann,2200,Thomas Haden Church,1200,10134.0
American Wedding,http://www.imdb.com/title/tt0328828/?ref_=fn_tt_tt_1,1300.0,Jesse Dylan,58,Jason Biggs,1100,Seann William Scott,2900,Alyson Hannigan,3000,12841.0
Superman,http://www.imdb.com/title/tt0078346/?ref_=fn_tt_tt_1,6800.0,Richard Donner,506,Marlon Brando,10000,Gene Hackman,2500,Christopher Reeve,1900,18730.0
Casper,http://www.imdb.com/title/tt0112642/?ref_=fn_tt_tt_1,3500.0,Brad Silberling,52,Chauncey Leopardi,314,Spencer Vrooman,3,Malachi Pearson,56,7184.0
Flightplan,http://www.imdb.com/title/tt0408790/?ref_=fn_tt_tt_1,2800.0,Robert Schwentke,125,Jodie Foster,6400,Peter Sarsgaard,1700,Sean Bean,6400,16875.0
R.V. 2015,http://www.imdb.com/title/tt4328500/?ref_=fn_tt_tt_1,1.0,Anthony Franzzo,1,Anthony Franzzo,1,Erica Franzzo,1,Blair Herter,4,7.0
Kill Bill: Vol. 1,http://www.imdb.com/title/tt0266697/?ref_=fn_tt_tt_1,14000.0,Quentin Tarantino,16000,Uma Thurman,3100,Lucy Liu,2600,Vivica A. Fox,896,13207.0
Disclosure,http://www.imdb.com/title/tt0109635/?ref_=fn_tt_tt_1,1200.0,Barry Levinson,271,Michael Douglas,2500,Demi Moore,2100,Donald Sutherland,3300,9853.0
Date Night,http://www.imdb.com/title/tt1279935/?ref_=fn_tt_tt_1,7300.0,Shawn Levy,199,Steve Carell,7000,Tina Fey,2000,Mark Wahlberg,8900,67130.0
Mr. Popper's Penguins,http://www.imdb.com/title/tt1396218/?ref_=fn_tt_tt_1,14000.0,Mark Waters,70,Jim Carrey,8800,Carla Gugino,2800,Angela Lansbury,2600,23339.0
Stargate SG-1,http://www.imdb.com/title/tt0118480/?ref_=fn_tt_tt_1,3200.0,Jonathan Glassner,5,Amanda Tapping,1100,Christopher Judge,860,Michael Shanks,1900,7574.0
Paddington,http://www.imdb.com/title/tt1109624/?ref_=fn_tt_tt_1,30000.0,Paul King,17,Tim Downie,44,Madeleine Worrall,1,Lottie Steer,2,9836.0
Bowfinger,http://www.imdb.com/title/tt0131325/?ref_=fn_tt_tt_1,1900.0,Frank Oz,1100,Steve Martin,6600,Eddie Murphy,3600,Heather Graham,1800,38163.0
City of Angels,http://www.imdb.com/title/tt0120632/?ref_=fn_tt_tt_1,8000.0,Brad Silberling,52,Nicolas Cage,12000,Meg Ryan,2700,Andre Braugher,701,16633.0
Kill Bill: Vol. 2,http://www.imdb.com/title/tt0378194/?ref_=fn_tt_tt_1,6900.0,Quentin Tarantino,16000,Vivica A. Fox,896,Ambrosia Kelley,91,Michael Parks,389,1977.0
Free Birds,http://www.imdb.com/title/tt1621039/?ref_=fn_tt_tt_1,5600.0,Jimmy Hayward,39,Owen Wilson,3300,Woody Harrelson,5100,Amy Poehler,1100,16614.0
Shanghai Noon,http://www.imdb.com/title/tt0184894/?ref_=fn_tt_tt_1,1100.0,Tom Dey,9,Jackie Chan,6500,Owen Wilson,3300,Lucy Liu,2600,15547.0
